dist;sim;promiscuidad;fgOfferId;fgTitle;fgPrice;fgCategoria;fgBrandKey;fgSku;fgEan;otherStore;otherOfferId;otherTitle;otherPrice;otherCategoria;otherBrandKey;otherSku;otherEan;priceRatio;mismaCategoria;skuCompartido;eanCompartido;textScore;inStock;fgUrl;otherUrl;fgImage;otherImage
137;0.7783;3;88583;"Dabber Spoon de Precisión Black Cobra - Diseño Corona - Azul";3990;"Vaporizadores herbales";"";"";"";growbarato;155;"Difusor Pyrex Glass 14 mm para bong- GB The Green Brand";5500;"Repuestos para bongs y vaporizadores";"gb-the-green-brand";"";"";1.38;0;0;0;0.06;1;"https://www.friendlygrow.cl/mini-cuchara-de-precision-black-cobra-diseno-corona?variant=Azul";"https://www.growbaratochile.cl/articulos-para-el-fumador/difusor-pyrex-glass-14-mm.html";"https://cdnx.jumpseller.com/friendly-grow/image/75772396/AC885-BC_20_2810_29.jpg?1776127645";"https://www.growbaratochile.cl/4871-large_default/difusor-pyrex-glass-14-mm.jpg"
137;0.7694;8;87636;"Pipa de Pyrex Cookies Spoon - Premium Borosilicate Glass - Diseño 5";6290;"Pipas";"cookies";"";"";fumetas;34549;"Calvo Glass Bong Straight Tube American 26cm - Amarillo";34990;"Bongs";"calvo";"CG-24620Y";"";5.56;0;0;0;0;1;"https://www.friendlygrow.cl/pipa-de-vidrio-cookies-spoon-premium-borosilicate-glass?variant=Dise%C3%B1o%205";"https://fumetas.cl/calvo-glass-bong-straight-tube-american-26cm?variant=Amarillo";"https://cdnx.jumpseller.com/friendly-grow/image/75851218/YD312-C_20_2819_29.jpg?1776370701";"https://cdnx.jumpseller.com/fumetas-store/image/72093618/STRAIGHT-TUBE-AMERICAN-YELLOW.jpg?1768942345"
137;0.7009;1;87524;"Moledor aluminio 3 pisos 51mm Colores - Rojo";6990;"Moledores";"";"";"";fumetas;3839;"Moledor Calvo Cerámico 60mm";29990;"Moledores";"calvo";"CG-MOCMO";"";4.29;1;0;0;0;1;"https://www.friendlygrow.cl/grinder-metalico-4-piezas-aluminio-filtro-polen?variant=Rojo";"https://fumetas.cl/moledor-calvo-ceramico-60mm";"https://cdnx.jumpseller.com/friendly-grow/image/78767573/6.jpg?1783983552";"https://cdnx.jumpseller.com/fumetas-store/image/59887982/Moledor-ceramico-Calvo-Glass-63mm-Morado.webp?1749522941"
137;0.7009;1;87524;"Moledor aluminio 3 pisos 51mm Colores - Rojo";6990;"Moledores";"";"";"";fumetas;33687;"Moledor Calvo Cerámico 60mm - Morado";29990;"Moledores";"calvo";"CG-MOCMO";"";4.29;1;0;0;0;1;"https://www.friendlygrow.cl/grinder-metalico-4-piezas-aluminio-filtro-polen?variant=Rojo";"https://fumetas.cl/moledor-calvo-ceramico-60mm?variant=Morado";"https://cdnx.jumpseller.com/friendly-grow/image/78767573/6.jpg?1783983552";"https://cdnx.jumpseller.com/fumetas-store/image/59887982/Moledor-ceramico-Calvo-Glass-63mm-Morado.webp?1749522941"
137;0.6576;16;87477;"Moledor Unico Conejo XL 17cm - 4 Pisos - Morado";7500;"Moledores";"";"";"";fumetas;34441;"Calvo Glass Pipa Screen 10 cm - Naranjo";14990;"Pipas";"calvo";"CG-ESH23259O";"";2;0;0;0;0.08;1;"https://www.friendlygrow.cl/grinder-chrome-rabbit-xl?variant=Morado";"https://fumetas.cl/calvo-glass-pipa-con-rejilla-integrada-10-cm?variant=Naranjo";"https://cdnx.jumpseller.com/friendly-grow/image/75850223/PHBGZ-043_20_286_29.jpg?1778215290";"https://cdnx.jumpseller.com/fumetas-store/image/72083983/SCREEN-PIPE-CALVO-GLASS-NARANJO-1.jpg?1769628634"
137;0.6174;23;87476;"Moledor Unico Conejo XL 17cm - 4 Pisos - Azul";7500;"Moledores";"";"";"";fumetas;34951;"Bonglab Bong Fresh K30 42cm - Morado";64990;"Bongs";"bonglab";"BLAB-K30P";"";8.67;0;0;0;0.08;1;"https://www.friendlygrow.cl/grinder-chrome-rabbit-xl?variant=Azul";"https://fumetas.cl/bonglab-bong-k30-black-42cm?variant=Morado";"https://cdnx.jumpseller.com/friendly-grow/image/75850226/PHBGZ-043_20_289_29.jpg?1778215290";"https://cdnx.jumpseller.com/fumetas-store/image/25758149/Bong-K30-Purple.jpg?1729048665"
137;0.6121;21;87478;"Moledor Unico Conejo XL 17cm - 4 Pisos - Amarillo";7500;"Moledores";"";"";"";astrogrowshop;12614;"K30 -Bonglab";61990;"Otros parafernalia";"bonglab";"BGBLK30BLACK";"";8.27;0;0;0;0;1;"https://www.friendlygrow.cl/grinder-chrome-rabbit-xl?variant=Amarillo";"https://astrogrowshop.cl/k30-bonglab";"https://cdnx.jumpseller.com/friendly-grow/image/75850222/PHBGZ-043_20_284_29.jpg?1778215290";"https://cdnx.jumpseller.com/astrogrowshop/image/74869333/imagen_1_26365.webp?1778783777"
137;0.6121;18;87478;"Moledor Unico Conejo XL 17cm - 4 Pisos - Amarillo";7500;"Moledores";"";"";"";astrogrowshop;32774;"K30 -Bonglab - Morado";61990;"Otros parafernalia";"bonglab";"BGBLK30PURPLE";"";8.27;0;0;0;0.08;1;"https://www.friendlygrow.cl/grinder-chrome-rabbit-xl?variant=Amarillo";"https://astrogrowshop.cl/k30-bonglab?variant=Morado";"https://cdnx.jumpseller.com/friendly-grow/image/75850222/PHBGZ-043_20_284_29.jpg?1778215290";"https://cdnx.jumpseller.com/astrogrowshop/image/74869333/imagen_1_26365.webp?1778783777"
137;0.4323;8;87666;"Papelillos Honeypuff Tamaño 1 1/4 ( Pink, Thin, Organico, Brown ) - Or";490;"Papelillos";"honeypuff";"";"";growbarato;71057;"Deshumidificador Cornwall Electronics 12L/Día";239400;"Otros parafernalia";"";"";"";488.57;0;0;0;0;1;"https://www.friendlygrow.cl/papelillos-honeypuff-ultra-thin-black-tamano-1-14?variant=Organic%20Hemp";"https://www.growbaratochile.cl/humedad-y-temperatura/deshumidificador-cornwall-electronics-12ldia.html";"https://cdnx.jumpseller.com/friendly-grow/image/75777638/ARTP1181_20_2812_29.jpg?1778214181";"https://www.growbaratochile.cl/6311-large_default/deshumidificador-cornwall-electronics-12ldia.jpg"
138;0.7693;3;88586;"Dabber Spoon de Precisión Black Cobra - Diseño Corona - Negra";3990;"Vaporizadores herbales";"";"";"";growbarato;155;"Difusor Pyrex Glass 14 mm para bong- GB The Green Brand";5500;"Repuestos para bongs y vaporizadores";"gb-the-green-brand";"";"";1.38;0;0;0;0.06;1;"https://www.friendlygrow.cl/mini-cuchara-de-precision-black-cobra-diseno-corona?variant=Negra";"https://www.growbaratochile.cl/articulos-para-el-fumador/difusor-pyrex-glass-14-mm.html";"https://cdnx.jumpseller.com/friendly-grow/image/75772397/AC885-BC_20_286_29.jpg?1776127645";"https://www.growbaratochile.cl/4871-large_default/difusor-pyrex-glass-14-mm.jpg"
138;0.7561;8;87635;"Pipa de Pyrex Cookies Spoon - Premium Borosilicate Glass - Diseño 4";6290;"Pipas";"cookies";"";"";fumetas;34549;"Calvo Glass Bong Straight Tube American 26cm - Amarillo";34990;"Bongs";"calvo";"CG-24620Y";"";5.56;0;0;0;0;1;"https://www.friendlygrow.cl/pipa-de-vidrio-cookies-spoon-premium-borosilicate-glass?variant=Dise%C3%B1o%204";"https://fumetas.cl/calvo-glass-bong-straight-tube-american-26cm?variant=Amarillo";"https://cdnx.jumpseller.com/friendly-grow/image/75851217/YD312-C_20_2817_29.jpg?1776370701";"https://cdnx.jumpseller.com/fumetas-store/image/72093618/STRAIGHT-TUBE-AMERICAN-YELLOW.jpg?1768942345"
138;0.7427;16;87632;"Pipa de Pyrex Cookies Spoon - Premium Borosilicate Glass - Diseño 1";6290;"Pipas";"cookies";"";"";fumetas;34441;"Calvo Glass Pipa Screen 10 cm - Naranjo";14990;"Pipas";"calvo";"CG-ESH23259O";"";2.38;1;0;0;0;1;"https://www.friendlygrow.cl/pipa-de-vidrio-cookies-spoon-premium-borosilicate-glass?variant=Dise%C3%B1o%201";"https://fumetas.cl/calvo-glass-pipa-con-rejilla-integrada-10-cm?variant=Naranjo";"https://cdnx.jumpseller.com/friendly-grow/image/75851213/YD312-C_20_2815_29.jpg?1776370701";"https://cdnx.jumpseller.com/fumetas-store/image/72083983/SCREEN-PIPE-CALVO-GLASS-NARANJO-1.jpg?1769628634"
138;0.7399;16;87629;"Pipa de Pyrex Cookies Spoon - Premium Borosilicate Glass - Pink";6290;"Pipas";"cookies";"";"";fumetas;34441;"Calvo Glass Pipa Screen 10 cm - Naranjo";14990;"Pipas";"calvo";"CG-ESH23259O";"";2.38;1;0;0;0;1;"https://www.friendlygrow.cl/pipa-de-vidrio-cookies-spoon-premium-borosilicate-glass?variant=Pink";"https://fumetas.cl/calvo-glass-pipa-con-rejilla-integrada-10-cm?variant=Naranjo";"https://cdnx.jumpseller.com/friendly-grow/image/75851210/YD312-C_20_286_29.jpg?1776370701";"https://cdnx.jumpseller.com/fumetas-store/image/72083983/SCREEN-PIPE-CALVO-GLASS-NARANJO-1.jpg?1769628634"
138;0.7399;16;87639;"Pipa de Pyrex Cookies Spoon - Premium Borosilicate Glass - Diseño 8";6290;"Pipas";"cookies";"";"";fumetas;34441;"Calvo Glass Pipa Screen 10 cm - Naranjo";14990;"Pipas";"calvo";"CG-ESH23259O";"";2.38;1;0;0;0;1;"https://www.friendlygrow.cl/pipa-de-vidrio-cookies-spoon-premium-borosilicate-glass?variant=Dise%C3%B1o%208";"https://fumetas.cl/calvo-glass-pipa-con-rejilla-integrada-10-cm?variant=Naranjo";"https://cdnx.jumpseller.com/friendly-grow/image/75851210/YD312-C_20_286_29.jpg?1776370701";"https://cdnx.jumpseller.com/fumetas-store/image/72083983/SCREEN-PIPE-CALVO-GLASS-NARANJO-1.jpg?1769628634"
138;0.7299;16;87631;"Pipa de Pyrex Cookies Spoon - Premium Borosilicate Glass - Brown";6290;"Pipas";"cookies";"";"";fumetas;34950;"Bonglab Bong Fresh K30 42cm - Turquesa";64990;"Bongs";"bonglab";"BLAB-K30T";"";10.33;0;0;0;0;1;"https://www.friendlygrow.cl/pipa-de-vidrio-cookies-spoon-premium-borosilicate-glass?variant=Brown";"https://fumetas.cl/bonglab-bong-k30-black-42cm?variant=Turquesa";"https://cdnx.jumpseller.com/friendly-grow/image/75851212/YD312-C_20_287_29.jpg?1776370701";"https://cdnx.jumpseller.com/fumetas-store/image/25758148/Bong-K30-Teal.jpg?1729048665"
138;0.7286;3;87459;"Moledor Lightning Colors Metal 55mm - Verde";6990;"Moledores";"galaxy";"";"";fumetas;59845;"Calvo Lite Moledor Aluminio 50mm - Negro";10990;"Moledores";"calvo";"CG-MCL50-BK";"";1.57;1;0;0;0;1;"https://www.friendlygrow.cl/moledor-lightning-colors-metal-55mm?variant=Verde";"https://fumetas.cl/moledor-calvo-lite-aluminio-50mm?variant=Negro";"https://cdnx.jumpseller.com/friendly-grow/image/78767278/4.jpeg?1783986782";"https://cdnx.jumpseller.com/fumetas-store/image/78686295/Moledor-Calvo-Lite-50mm-Negro1.jpg?1784052297"
138;0.7158;16;87475;"Moledor Unico Conejo XL 17cm - 4 Pisos - Plateado";7500;"Moledores";"";"";"";fumetas;34950;"Bonglab Bong Fresh K30 42cm - Turquesa";64990;"Bongs";"bonglab";"BLAB-K30T";"";8.67;0;0;0;0.08;1;"https://www.friendlygrow.cl/grinder-chrome-rabbit-xl?variant=Plateado";"https://fumetas.cl/bonglab-bong-k30-black-42cm?variant=Turquesa";"https://cdnx.jumpseller.com/friendly-grow/image/75850227/PHBGZ-043_20_287_29.jpg?1778215290";"https://cdnx.jumpseller.com/fumetas-store/image/25758148/Bong-K30-Teal.jpg?1729048665"
138;0.7124;3;88588;"Dabber Spoon de Precisión Black Cobra - Diseño Corona - Roja";3990;"Vaporizadores herbales";"";"";"";growbarato;155;"Difusor Pyrex Glass 14 mm para bong- GB The Green Brand";5500;"Repuestos para bongs y vaporizadores";"gb-the-green-brand";"";"";1.38;0;0;0;0.06;1;"https://www.friendlygrow.cl/mini-cuchara-de-precision-black-cobra-diseno-corona?variant=Roja";"https://www.growbaratochile.cl/articulos-para-el-fumador/difusor-pyrex-glass-14-mm.html";"https://cdnx.jumpseller.com/friendly-grow/image/75772393/AC885-BC_20_2812_29.jpg?1776127645";"https://www.growbaratochile.cl/4871-large_default/difusor-pyrex-glass-14-mm.jpg"
138;0.6975;10;88584;"Dabber Spoon de Precisión Black Cobra - Diseño Corona - Amarilla";3990;"Vaporizadores herbales";"";"";"";fumetas;19378;"Cepillo Con Compartimiento Secreto - OZeta Home";9990;"Otros parafernalia";"ozeta";"OZTA-HCEP";"";2.5;0;0;0;0;1;"https://www.friendlygrow.cl/mini-cuchara-de-precision-black-cobra-diseno-corona?variant=Amarilla";"https://fumetas.cl/cepillo-con-compartimiento-secreto-ozeta-home";"https://cdnx.jumpseller.com/friendly-grow/image/75772395/AC885-BC_20_289_29.jpg?1776127645";"https://cdnx.jumpseller.com/fumetas-store/image/62975583/cepillo-depelo-ozeta-home-2.webp?1745813247"
138;0.6939;11;87475;"Moledor Unico Conejo XL 17cm - 4 Pisos - Plateado";7500;"Moledores";"";"";"";astrogrowshop;32775;"K30 -Bonglab - Verde azulado";61990;"Otros parafernalia";"bonglab";"BGBLK30TEAL";"";8.27;0;0;0;0.08;1;"https://www.friendlygrow.cl/grinder-chrome-rabbit-xl?variant=Plateado";"https://astrogrowshop.cl/k30-bonglab?variant=Verde%20azulado";"https://cdnx.jumpseller.com/friendly-grow/image/75850227/PHBGZ-043_20_287_29.jpg?1778215290";"https://cdnx.jumpseller.com/astrogrowshop/image/74869336/imagen_1_26366.webp?1778783777"
138;0.6929;16;87479;"Moledor Unico Conejo XL 17cm - 4 Pisos - Cobre";7500;"Moledores";"";"";"";fumetas;34950;"Bonglab Bong Fresh K30 42cm - Turquesa";64990;"Bongs";"bonglab";"BLAB-K30T";"";8.67;0;0;0;0.08;1;"https://www.friendlygrow.cl/grinder-chrome-rabbit-xl?variant=Cobre";"https://fumetas.cl/bonglab-bong-k30-black-42cm?variant=Turquesa";"https://cdnx.jumpseller.com/friendly-grow/image/75850221/PHBGZ-043_20_285_29.jpg?1778215290";"https://cdnx.jumpseller.com/fumetas-store/image/25758148/Bong-K30-Teal.jpg?1729048665"
138;0.6796;11;87479;"Moledor Unico Conejo XL 17cm - 4 Pisos - Cobre";7500;"Moledores";"";"";"";astrogrowshop;32775;"K30 -Bonglab - Verde azulado";61990;"Otros parafernalia";"bonglab";"BGBLK30TEAL";"";8.27;0;0;0;0.08;1;"https://www.friendlygrow.cl/grinder-chrome-rabbit-xl?variant=Cobre";"https://astrogrowshop.cl/k30-bonglab?variant=Verde%20azulado";"https://cdnx.jumpseller.com/friendly-grow/image/75850221/PHBGZ-043_20_285_29.jpg?1778215290";"https://cdnx.jumpseller.com/astrogrowshop/image/74869336/imagen_1_26366.webp?1778783777"
138;0.6702;23;87480;"Moledor Unico Oso 14cm - 4 Pisos- - Verde";7990;"Moledores";"";"";"";fumetas;34951;"Bonglab Bong Fresh K30 42cm - Morado";64990;"Bongs";"bonglab";"BLAB-K30P";"";8.13;0;0;0;0;1;"https://www.friendlygrow.cl/moledor-unico-oso-cromado?variant=Verde";"https://fumetas.cl/bonglab-bong-k30-black-42cm?variant=Morado";"https://cdnx.jumpseller.com/friendly-grow/image/76691973/PHBGZ-044_20_284_29.jpg?1778936629";"https://cdnx.jumpseller.com/fumetas-store/image/25758149/Bong-K30-Purple.jpg?1729048665"
138;0.6117;23;87477;"Moledor Unico Conejo XL 17cm - 4 Pisos - Morado";7500;"Moledores";"";"";"";fumetas;34951;"Bonglab Bong Fresh K30 42cm - Morado";64990;"Bongs";"bonglab";"BLAB-K30P";"";8.67;0;0;0;0.16;1;"https://www.friendlygrow.cl/grinder-chrome-rabbit-xl?variant=Morado";"https://fumetas.cl/bonglab-bong-k30-black-42cm?variant=Morado";"https://cdnx.jumpseller.com/friendly-grow/image/75850223/PHBGZ-043_20_286_29.jpg?1778215290";"https://cdnx.jumpseller.com/fumetas-store/image/25758149/Bong-K30-Purple.jpg?1729048665"
138;0.5959;4;87980;"10 X Vaporizador Airis Vertex 2.0 Para Cartridges. - Plateado";59990;"Otros parafernalia";"airistech";"MLC2677935526";"";growbarato;11554;"Dabber Espátula Lecron Acero Inoxidable | Herramienta para BHO y Dabbi";3300;"Accesorios de extraccion";"";"";"";18.18;0;0;0;0;1;"https://www.friendlygrow.cl/promo-10-x-vaporizador-airis-vertex-20-para-cartridges?variant=Plateado";"https://www.growbaratochile.cl/extracciones-rosin/dabber-espatula-lecron.html";"https://cdnx.jumpseller.com/friendly-grow/image/70293133/airis_20350mAh_20V2.0_20Battery_20_282_29.jpg?1781578046";"https://www.growbaratochile.cl/9409-large_default/dabber-espatula-lecron.jpg"
138;0.5174;1;88842;"Cono Pre-rolado Honeypuff Rose Petal con Boquilla ( Pack x 2) - Fresa";1990;"Filtros y boquillas";"honeypuff";"";"";fumetas;1211;"Pulsar Moledor Contenedor de Aluminio 50 mm";33990;"Moledores";"pulsar";"PLSR-MCA50MMG";"810008096383";17.08;0;0;0;0;1;"https://www.friendlygrow.cl/cono-pre-rolado-honeypuff-rose-petal?variant=Fresa";"https://fumetas.cl/pulsar-moledor-y-contenedor-de-aluminio-50-mm";"https://cdnx.jumpseller.com/friendly-grow/image/75773205/ARTP1312_20_2818_29.jpg?1778214601";"https://cdnx.jumpseller.com/fumetas-store/image/63005943/Moledor-contenedor-aluminio-Pulsar-Gris.webp?1745942590"
139;0.7599;10;88586;"Dabber Spoon de Precisión Black Cobra - Diseño Corona - Negra";3990;"Vaporizadores herbales";"";"";"";fumetas;19378;"Cepillo Con Compartimiento Secreto - OZeta Home";9990;"Otros parafernalia";"ozeta";"OZTA-HCEP";"";2.5;0;0;0;0;1;"https://www.friendlygrow.cl/mini-cuchara-de-precision-black-cobra-diseno-corona?variant=Negra";"https://fumetas.cl/cepillo-con-compartimiento-secreto-ozeta-home";"https://cdnx.jumpseller.com/friendly-grow/image/75772397/AC885-BC_20_286_29.jpg?1776127645";"https://cdnx.jumpseller.com/fumetas-store/image/62975583/cepillo-depelo-ozeta-home-2.webp?1745813247"
139;0.7195;1;87633;"Pipa de Pyrex Cookies Spoon - Premium Borosilicate Glass - Diseño 2";6290;"Pipas";"cookies";"";"";fumetas;34547;"Calvo Glass Bong Straight Tube American 26cm - Naranjo";34990;"Bongs";"calvo";"CG-24620OR";"";5.56;0;0;0;0;1;"https://www.friendlygrow.cl/pipa-de-vidrio-cookies-spoon-premium-borosilicate-glass?variant=Dise%C3%B1o%202";"https://fumetas.cl/calvo-glass-bong-straight-tube-american-26cm?variant=Naranjo";"https://cdnx.jumpseller.com/friendly-grow/image/75851215/YD312-C_20_2816_29.jpg?1776370701";"https://cdnx.jumpseller.com/fumetas-store/image/72093613/STRAIGHT-TUBE-AMERICAN-ORANGE.jpg?1768942345"
139;0.7176;4;87629;"Pipa de Pyrex Cookies Spoon - Premium Borosilicate Glass - Pink";6290;"Pipas";"cookies";"";"";fumetas;650;"PMG Bong Kali Go 23cm";20153;"Bongs";"piecemaker";"PMG-KALIGONV";"0850038367749";3.2;0;0;0;0;1;"https://www.friendlygrow.cl/pipa-de-vidrio-cookies-spoon-premium-borosilicate-glass?variant=Pink";"https://fumetas.cl/pmg-kali-go";"https://cdnx.jumpseller.com/friendly-grow/image/75851210/YD312-C_20_286_29.jpg?1776370701";"https://cdnx.jumpseller.com/fumetas-store/image/37769173/Bong-Kali-Go-Marineros.webp?1743610672"
139;0.7176;4;87639;"Pipa de Pyrex Cookies Spoon - Premium Borosilicate Glass - Diseño 8";6290;"Pipas";"cookies";"";"";fumetas;650;"PMG Bong Kali Go 23cm";20153;"Bongs";"piecemaker";"PMG-KALIGONV";"0850038367749";3.2;0;0;0;0;1;"https://www.friendlygrow.cl/pipa-de-vidrio-cookies-spoon-premium-borosilicate-glass?variant=Dise%C3%B1o%208";"https://fumetas.cl/pmg-kali-go";"https://cdnx.jumpseller.com/friendly-grow/image/75851210/YD312-C_20_286_29.jpg?1776370701";"https://cdnx.jumpseller.com/fumetas-store/image/37769173/Bong-Kali-Go-Marineros.webp?1743610672"
139;0.6994;7;87973;"10 X Vaporizador Airis Vertex 2.0 Para Cartridges. - Negro";59990;"Otros parafernalia";"airistech";"MLC2677935526";"";astrogrowshop;18202;"NEW HOT KNIFE-PUFFCO";89990;"Accesorios de extraccion";"pulsar";"VPPFNHOTKNONX";"";1.5;0;0;0;0;1;"https://www.friendlygrow.cl/promo-10-x-vaporizador-airis-vertex-20-para-cartridges?variant=Negro";"https://astrogrowshop.cl/new-hot-knife-puffco";"https://cdnx.jumpseller.com/friendly-grow/image/70293130/airis_20350mAh_20V2.0_20Battery_20_2810_29.jpg?1781578046";"https://cdnx.jumpseller.com/astrogrowshop/image/74796799/VPPFNHOTKNONX_202.webp?1773773905"
139;0.6756;1;87459;"Moledor Lightning Colors Metal 55mm - Verde";6990;"Moledores";"galaxy";"";"";fumetas;59853;"Calvo Lite Moledor Aluminio 50mm - Rosado";10990;"Moledores";"calvo";"CG-MCL50-P";"";1.57;1;0;0;0;1;"https://www.friendlygrow.cl/moledor-lightning-colors-metal-55mm?variant=Verde";"https://fumetas.cl/moledor-calvo-lite-aluminio-50mm?variant=Rosado";"https://cdnx.jumpseller.com/friendly-grow/image/78767278/4.jpeg?1783986782";"https://cdnx.jumpseller.com/fumetas-store/image/78686302/Moledor-Calvo-Lite-50mm-Pink.jpg?1784052297"
139;0.6316;3;87568;"Downstem de Pyrex Difusor 10cm / 12cm / 13.5cm – Repuesto para Bong 14";3900;"Repuestos para bongs y vaporizadores";"";"";"";fumetas;89;"Encendedor Clipper Space Area 1";990;"Encendedores y sopletes";"clipper";"CLIPP-SPAREA1";"8412765508905";3.94;0;0;0;0;1;"https://www.friendlygrow.cl/downstem-de-vidrio-difusor-10cm-12cm-135cm-repuesto-para-bong-14mm18mm?variant=12cms";"https://fumetas.cl/encendedor-clipper-space-area-1";"https://cdnx.jumpseller.com/friendly-grow/image/74781877/SA53_20_282_29.jpg?1773756851";"https://cdnx.jumpseller.com/fumetas-store/image/76561760/Area1.jpg?1778618596"
139;0.6316;3;87569;"Downstem de Pyrex Difusor 10cm / 12cm / 13.5cm – Repuesto para Bong 14";3900;"Repuestos para bongs y vaporizadores";"";"";"";fumetas;89;"Encendedor Clipper Space Area 1";990;"Encendedores y sopletes";"clipper";"CLIPP-SPAREA1";"8412765508905";3.94;0;0;0;0;1;"https://www.friendlygrow.cl/downstem-de-vidrio-difusor-10cm-12cm-135cm-repuesto-para-bong-14mm18mm?variant=13.5cms";"https://fumetas.cl/encendedor-clipper-space-area-1";"https://cdnx.jumpseller.com/friendly-grow/image/74781877/SA53_20_282_29.jpg?1773756851";"https://cdnx.jumpseller.com/fumetas-store/image/76561760/Area1.jpg?1778618596"
139;0.6316;3;87567;"Downstem de Pyrex Difusor 10cm / 12cm / 13.5cm – Repuesto para Bong 14";3900;"Repuestos para bongs y vaporizadores";"";"";"";fumetas;89;"Encendedor Clipper Space Area 1";990;"Encendedores y sopletes";"clipper";"CLIPP-SPAREA1";"8412765508905";3.94;0;0;0;0;1;"https://www.friendlygrow.cl/downstem-de-vidrio-difusor-10cm-12cm-135cm-repuesto-para-bong-14mm18mm?variant=10cms";"https://fumetas.cl/encendedor-clipper-space-area-1";"https://cdnx.jumpseller.com/friendly-grow/image/74781877/SA53_20_282_29.jpg?1773756851";"https://cdnx.jumpseller.com/fumetas-store/image/76561760/Area1.jpg?1778618596"
139;0.6172;23;88922;"Cono Pre-enrolado Honeypuff de Petalos Rosa y Boquilla Pyrex - Arandan";1990;"Filtros y boquillas";"honeypuff";"";"";fumetas;34951;"Bonglab Bong Fresh K30 42cm - Morado";64990;"Bongs";"bonglab";"BLAB-K30P";"";32.66;0;0;0;0;1;"https://www.friendlygrow.cl/cono-pre-rolado-honeypuff-rose?variant=Arandano";"https://fumetas.cl/bonglab-bong-k30-black-42cm?variant=Morado";"https://cdnx.jumpseller.com/friendly-grow/image/75771862/ARTP1311_20_284_29.jpg?1782698548";"https://cdnx.jumpseller.com/fumetas-store/image/25758149/Bong-K30-Purple.jpg?1729048665"
139;0.6172;23;88919;"Cono Pre-enrolado Honeypuff de Petalos Rosa y Boquilla Pyrex - Uva";1990;"Filtros y boquillas";"honeypuff";"";"";fumetas;34951;"Bonglab Bong Fresh K30 42cm - Morado";64990;"Bongs";"bonglab";"BLAB-K30P";"";32.66;0;0;0;0;1;"https://www.friendlygrow.cl/cono-pre-rolado-honeypuff-rose?variant=Uva";"https://fumetas.cl/bonglab-bong-k30-black-42cm?variant=Morado";"https://cdnx.jumpseller.com/friendly-grow/image/75771862/ARTP1311_20_284_29.jpg?1782698548";"https://cdnx.jumpseller.com/fumetas-store/image/25758149/Bong-K30-Purple.jpg?1729048665"
